1392612509 1031004213 0 6 0 5 2 0
3523013694 2675338388 0 1 6 1 5 0
741202499 519624319 0 6 1 6 2 0
1961808117 3834199554 0 2 7 1 6 0
312083994 4125068193 0 5 0 6 1 0
3605366801 2235109683 0 5 7 4 6 0
1676798251 3612799518 0 4 0 6 0 0
498958601 2702818533 0 4 7 6 7 0
2722107301 2485474509 0 1 0 2 2 0
1914689596 945297044 0 5 5 4 3 0
3843142877 2832482510 0 3 0 2 1 0
2415561100 102835593 0 4 3 2 2 0
1796677422 1941728213 0 2 1 2 2 0
1452226341 1295880159 0 2 6 2 4 0
2129221332 3019585587 0 3 1 3 3 0
4078491196 4225434903 0 6 7 5 5 0
1772965546 838137232 0 2 1 2 3 0
179352200 3465390861 0 4 6 4 5 0
1392612509 1031004213 0 6 0 5 2 0
3523013694 2675338388 0 1 6 1 5 0
741202499 519624319 -1 4 1 4 2 0
3247370693 3422168905 -1 2 7 1 6 0
2818189098 3668742890 -1 5 0 3 2 0
1050720976 1518352311 -1 3 6 3 4 0
2129221332 3019585587 0 3 1 3 3 0
4078491196 4225434903 0 6 7 5 5 0
1772965546 838137232 0 2 1 2 3 0
179352200 3465390861 0 4 6 4 5 0
1392612509 1031004213 0 6 0 5 2 0
3523013694 2675338388 0 1 6 1 5 0
741202499 519624319 0 0 1 0 2 0
37284920 59191133 0 2 7 1 6 0
1682717399 315726590 0 1 0 2 2 0
3021204814 3198998695 0 3 6 3 4 0
1818452660 2289344272 0 2 3 3 4 0
3054781243 1561197724 0 5 5 3 4 0
1988216296 2047010815 0 4 1 4 2 0
2602757742 2936018633 0 5 7 4 6 0
775327572 4251973092 0 5 0 3 2 0
3077313198 2101563577 0 4 7 6 7 0
143760386 1216329873 0 4 0 6 0 0
1994257440 1043396202 0 2 6 2 4 0
2129221332 3019585587 0 3 1 3 3 0
4078491196 4225434903 0 6 7 5 5 0
1772965546 838137232 0 2 1 2 3 0
179352200 3465390861 0 4 6 4 5 0
1392612509 1031004213 0 6 0 5 2 0
3523013694 2675338388 0 1 6 1 5 0
741202499 519624319 0 0 1 0 2 0
37284920 59191133 0 2 7 1 6 0
1682717399 315726590 1 1 0 2 2 0
3021204814 3198998695 1 2 6 2 4 0
